Pathway,DUPLICATE?,Carbohydrates Metabolism,Aminoacids and Polyamines Metabolism,Lipids Metabolism,Nucleic Base Metabolism,Catabolism of Xenobiotics,Vitamin Metabolism,Translation and protein maturation,Signaling,Perception and Neurotransmission,Immunity Linked Pathways,Sulfur Metabolism and Linked Redox Reactions,Hormone Linked Pathways,Cell cycle regulation and apoptosis,Molecular Transport pathways,Invasive Disease,Cytoskeleton Organisation and Cell Adhesion Linked Pathways ,Cancer and Tumorigenesis Linked Pathways,Chromatin Structure Linked Pathways,"RNA synthesis, processing and degradation","DNA replication, recombination and repair",Mitochondria Linked Pathways,Other,Garbage,TRUTHFULNESS
NCI_ErbB2_ErbB3_signaling_events_Pathway_(mammary_gland_morphogenesis),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB2_ErbB3_signaling_events_Pathway_(myelination),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB2_ErbB3_signaling_events_Pathway_(nervous_system_development),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB4_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB4_signaling_events_Pathway_(apoptosis),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB4_signaling_events_Pathway_(axon_guidance),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB4_signaling_events_Pathway_(cell_proliferation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB4_signaling_events_Pathway_(chemotaxis),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB4_signaling_events_Pathway_(dendrite_morphogenesis),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB4_signaling_events_Pathway_(epithelial_cell_differentiation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB4_signaling_events_Pathway_(glial_cell_differentiation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB4_signaling_events_Pathway_(heart_development),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB4_signaling_events_Pathway_(neural_crest_cell_migration),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_ErbB_receptor_signaling_network_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FAS_CD95_signaling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FAS_CD95_signaling_Pathway_(cell_cycle),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FAS_CD95_signaling_Pathway_(cell_migration),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FAS_CD95_signaling_Pathway_(necroptosis),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FAS_CD95_signaling_Pathway_(neuron_projection_development),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FAS_CD95_signaling_Pathway_(release_of_cytochrome_c_from_mitochondria),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
NCI_FGF_signaling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FGF_signaling_Pathway_(MAPKKK_cascade),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FGF_signaling_Pathway_(cell_migration),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FGF_signaling_Pathway_(negative_regulation_of_apoptosis),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FOXA1_transcription_factor_network_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FOXA2_and_FOXA3_transcription_factor_networks_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FOXM1_transcription_factor_network_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Fanconi_anemia_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
NCI_Fanconi_anemia_Pathway_(DNA_repair),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
NCI_Fanconi_anemia_Pathway_(G1_S_transition_checkpoint),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
NCI_Fanconi_anemia_Pathway_(Sister_Chromatid_Exchange_Process),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
NCI_Fanconi_anemia_Pathway_(regulation_of_double_strand_break_repair_via_homologous_recombination),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
NCI_Fc_epsilon_receptor_I_signaling_in_mast_cells_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Fc_epsilon_receptor_I_signaling_in_mast_cells_Pathway_(regulation_of_mast_cell_degranulation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_FoxO_family_signaling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_GMCSF_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glucocorticoid_receptor_regulatory_network_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glucocorticoid_receptor_regulatory_network_Pathway_(MAPKKK_cascade),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glucocorticoid_receptor_regulatory_network_Pathway_(apoptosis),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCI_Glucocorticoid_receptor_regulatory_network_Pathway_(histone_acetylation),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glypican_1_network_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glypican_1_network_Pathway_(BMP_signaling_pathway),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glypican_1_network_Pathway_(cell_growth),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glypican_1_network_Pathway_(fibroblast_growth_factor_receptor_signaling_pathway),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glypican_2_network_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glypican_3_network_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glypican_3_network_Pathway_(apoptosis),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glypican_3_network_Pathway_(embryonic_digit_morphogenesis),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glypican_3_network_Pathway_(kidney_development),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Glypican_3_network_Pathway_(skeletal_system_development),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_HIF_1_alpha_transcription_factor_network_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_HIF_2_alpha_transcription_factor_network_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_HIF_2_alpha_transcription_factor_network_Pathway_(neuron_apoptosis),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCI_HIV_1_Nef_Negative_effector_of_Fas_and_TNF_alpha_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCI_HIV_1_Nef_Negative_effector_of_Fas_and_TNF_alpha_Pathway_(Pathway_degradation_of_CASP3_CASP7_CASP6),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCI_HIV_1_Nef_Negative_effector_of_Fas_and_TNF_alpha_Pathway_(protein_ubiquitination),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCI_Hedgehog_signaling_events_mediated_by_Gli_proteins_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Hedgehog_signaling_events_mediated_by_Gli_proteins_Pathway_(embryonic_limb_morphogenesis),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Hedgehog_signaling_events_mediated_by_Gli_proteins_Pathway_(forebrain_development),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Hypoxic_and_oxygen_homeostasis_regulation_of_HIF_1_alpha_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
NCI_IFN_gamma_Main_Pathway,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IFN_gamma_Pathway_(Antibacterial_Response),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IFN_gamma_Pathway_(Antiviral_Response),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IFN_gamma_Pathway_(Immunoregulation),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IFN_gamma_Pathway_(antigen_processing_and_presentation_of_peptide_antigen_via_MHC_class_I),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IFN_gamma_Pathway_(antigen_processing_and_presentation_of_peptide_antigen_via_MHC_class_II),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IFN_gamma_Pathway_(apoptosis),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IFN_gamma_Pathway_(negative_regulation_of_cell_growth),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IGF1_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IGF1_Pathway_(positive_regulation_of_MAPKKK_cascade),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL12_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL12_signaling_mediated_by_STAT4_Main_Pathway,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL12_signaling_mediated_by_STAT4_Pathway_(T_helper_1_cell_differentiation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL12_signaling_mediated_by_STAT4_Pathway_(T_helper_2_cell_differentiation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL12_signaling_mediated_by_STAT4_Pathway_(natural_killer_cell_mediated_cytotoxicity),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL1_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL23_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL23_mediated_signaling_events_Pathway_(T_cell_proliferation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL23_mediated_signaling_events_Pathway_(keratinocyte_proliferation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL23_mediated_signaling_events_Pathway_(positive_regulation_of_T_cell_mediated_cytotoxicity),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL23_mediated_signaling_events_Pathway_(positive_regulation_of_chronic_inflammatory_response),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL23_mediated_signaling_events_Pathway_(positive_regulation_of_dendritic_cell_antigen_processing_and_presentation),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL23_mediated_signaling_events_Pathway_(positive_regulation_of_humoral_immune_response),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL27_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL27_mediated_signaling_events_Pathway_(MAPKKK_cascade),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL27_mediated_signaling_events_Pathway_(T_cell_proliferation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL27_mediated_signaling_events_Pathway_(T_cell_proliferation_during_immune_response),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL27_mediated_signaling_events_Pathway_(T_helper_2_cell_differentiation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL27_mediated_signaling_events_Pathway_(cytokine_production_during_immune_response),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL27_mediated_signaling_events_Pathway_(mast_cell_activation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL27_mediated_signaling_events_Pathway_(positive_regulation_of_T_cell_mediated_cytotoxicity),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL27_mediated_signaling_events_Pathway_(positive_regulation_of_mast_cell_cytokine_production),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_mediated_signaling_events_Pathway_(G1_S_transition_of_mitotic_cell_cycle),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_mediated_signaling_events_Pathway_(T_cell_proliferation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_mediated_signaling_events_Pathway_(natural_killer_cell_mediated_cytotoxicity),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_mediated_signaling_events_Pathway_(positive_regulation_of_cell_cell_adhesion),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_signaling_events_mediated_by_PI3K_Main_Pathway,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_signaling_events_mediated_by_PI3K_Pathway_(T_cell_proliferation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_signaling_events_mediated_by_PI3K_Pathway_(actin_cytoskeleton_organization),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_signaling_events_mediated_by_PI3K_Pathway_(cell_proliferation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_signaling_events_mediated_by_PI3K_Pathway_(cell_survival),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_signaling_events_mediated_by_STAT5_Main_Pathway,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_signaling_events_mediated_by_STAT5_Pathway_(CD4_positive_CD25_positive_alpha_beta_regulatory_T_cell_lineage_commitment),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL2_signaling_events_mediated_by_STAT5_Pathway_(activation_induced_cell_death_of_T_cells),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL3_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL4_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL4_mediated_signaling_events_Pathway_(T_cell_proliferation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL4_mediated_signaling_events_Pathway_(T_helper_1_cell_differentiation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL4_mediated_signaling_events_Pathway_(T_helper_2_cell_differentiation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL5_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL5_mediated_signaling_events_Pathway_(proteasomal_ubiquitin_dependent_protein_catabolic_process),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL5_mediated_signaling_events_Pathway_(regulation_of_isotype_switching_to_IgG_isotypes),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL6_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL6_mediated_signaling_events_Pathway_(MAPKKK_cascade),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL6_mediated_signaling_events_Pathway_(cell_cycle_arrest),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL6_mediated_signaling_events_Pathway_(cell_survival),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL6_mediated_signaling_events_Pathway_(macrophage_differentiation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL8_and_CXCR1_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL8_and_CXCR1_mediated_signaling_events_Pathway_(basophil_degranulation),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL8_and_CXCR1_mediated_signaling_events_Pathway_(cAMP_biosynthetic_process),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL8_and_CXCR1_mediated_signaling_events_Pathway_(chemotaxis),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL8_and_CXCR2_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL8_and_CXCR2_mediated_signaling_events_Pathway_(Pathway_degradation_of_CXCL8),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL8_and_CXCR2_mediated_signaling_events_Pathway_(cAMP_biosynthetic_process),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_IL8_and_CXCR2_mediated_signaling_events_Pathway_(regulation_of_cell_migration),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Insulin_Pathway_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Insulin_Pathway_Pathway_(negative_regulation_of_MAPKKK_cascade),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Insulin_mediated_glucose_transport_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Integrin_linked_kinase_signaling_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Integrin_linked_kinase_signaling_Pathway_(DNA_biosynthetic_process),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Integrin_linked_kinase_signaling_Pathway_(anoikis),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Integrin_linked_kinase_signaling_Pathway_(apoptosis),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Integrin_linked_kinase_signaling_Pathway_(centrosome_localization),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Integrin_linked_kinase_signaling_Pathway_(microtubule_cytoskeleton_organization),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Integrin_linked_kinase_signaling_Pathway_(substrate_adhesion_dependent_cell_spreading),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_Integrins_in_angiogenesis_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NCI_Integrins_in_angiogenesis_Pathway_(angiogenesis),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NCI_Internalization_of_ErbB1_Main_Pathway,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCI_JNK_signaling_in_the_CD4_TCR_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LKB1_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LKB1_signaling_events_Pathway_(ATP_biosynthetic_process),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LKB1_signaling_events_Pathway_(ATP_metabolic_process),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LKB1_signaling_events_Pathway_(Pathway_degradation_of_CDC37),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LKB1_signaling_events_Pathway_(Pathway_positive_regulation_of_CREB_transcription_factor_activity_via_CRTC2),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LKB1_signaling_events_Pathway_(Wnt_receptor_signaling_pathway),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LKB1_signaling_events_Pathway_(anoikis),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LKB1_signaling_events_Pathway_(chromatin_remodeling),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
NCI_LKB1_signaling_events_Pathway_(establishment_of_cell_polarity),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LKB1_signaling_events_Pathway_(tubulin_complex_assembly),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LPA4_mediated_signaling_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LPA4_mediated_signaling_events_Pathway_(cAMP_biosynthetic_process),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LPA_receptor_mediated_events_Main_Pathway,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LPA_receptor_mediated_events_Pathway_(MAPKKK_cascade),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LPA_receptor_mediated_events_Pathway_(arachidonic_acid_secretion),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LPA_receptor_mediated_events_Pathway_(cAMP_biosynthetic_process),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LPA_receptor_mediated_events_Pathway_(contractile_ring_contraction_involved_in_cytokinesis),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCI_LPA_receptor_mediated_events_Pathway_(positive_regulation_of_dendritic_cell_cytokine_production),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCI_LPA_receptor_mediated_events_Pathway_(positive_regulation_of_microtubule_depolymerization),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NCI_LPA_receptor_mediated_events_Pathway_(positive_regulation_of_mitosis),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
