,PII_HUMAN_H3K4me3,NPII_HUMAN_H3K4me3,PII_MOUSE_H3K4me3,NPII_MOUSE_H3K4me3,PII_HUMAN_H3K9ac,NPII_HUMAN_H3K9ac,PII_MOUSE_H3K9ac,NPII_MOUSE_H3K9ac,PII_HUMAN_H3K27ac,NPII_HUMAN_H3K27ac,PII_MOUSE_H3K27ac,NPII_MOUSE_H3K27ac,PII_HUMAN_H3K27me3,NPII_HUMAN_H3K27me3,PII_MOUSE_H3K27me3,NPII_MOUSE_H3K27me3,PII_HUMAN_H3K9me3,NPII_HUMAN_H3K9me3,PII_MOUSE_H3K9me3,NPII_MOUSE_H3K9me3
ITGA4-mediated_Cell_Adhesion_and_Migration,8.709053656729372,0.9160839293692916,40.3935652173913,8.709892440255262,8.747782688945646,0.7175166728736934,42.5191304347826,9.15181433217135,8.140829953843825,0.7758752935717519,42.536782608695646,10.985702302925226,4.041843383735329,1.0696300326095074,20.1325652173913,12.912076114629249,5.175147938862638,1.1052776085366331,19.960826086956526,14.819875656098086
Inside-out_Signaling_through_Integrins,3.4243497554803657,0.6993015325865504,27.790640625000012,5.459948022159044,3.4205300910901153,0.7310410123981094,26.184531250000006,4.3084589316947,3.7958491165401975,0.7846973822707464,30.237359375000004,8.506610764482009,4.438159122629692,0.8330379974586894,19.5493125,11.978825685297757,3.821789680390635,0.8245497639672209,13.373406249999999,10.284528471472052
Integrin-based_Cell_Migration_and_Adhesion,5.46370429748403,0.9631720228170148,22.978144927536235,3.775434903482443,5.709883419058115,0.8549903872103499,23.470536231884058,3.825000590472142,5.423933830292877,0.8529854355361252,24.643913043478257,5.306651578782129,4.979279927453745,0.9618593939017501,20.87210144927536,13.715939318153028,4.597187759517893,1.0026815209292816,14.719144927536234,11.255089398315098
Integrins_Function_in_Carcinoma_Progression,4.891230158275235,0.7268806727879715,22.370562500000002,3.9696127602894924,5.234866654991306,0.7269269321735363,24.390979166666664,4.181147948169159,5.284293777307888,0.7605573302305896,19.978854166666668,6.327624306111365,5.0974327201088885,1.0637612317249154,18.3060625,9.835403337377828,4.429734148118121,0.9340048752948966,13.454187499999996,9.810281183065214
Integrins_Signaling_in_Natural_Killer_Cells,6.675780230654291,0.979651089621064,32.340195121951226,5.0071002786677665,7.245643750173349,1.0620411220029675,32.90580487804877,5.00131136614325,7.694359712218279,1.1187324481846153,38.43686585365853,8.758528373445497,4.941929114447603,1.130178833669918,20.062999999999995,10.040977703344375,4.854780688092811,1.1036444749358119,13.91989024390244,10.82333430052285
Interleukin-8-induced_Cell_Adhesion_and_Migration,7.172058171097164,0.931729628521593,19.554777777777776,2.046304123117994,7.109335685621059,1.0273925373931878,22.184055555555556,1.903125351492425,8.701541486515266,1.2777076022064089,18.288277777777775,2.9175972801270595,5.256335247462763,0.9946707084426019,17.303444444444445,8.807367986472043,4.618287453541088,1.0429776259441743,12.455222222222222,10.1022417483384
Intermediate_Filaments_in_Epithelial_Cells,2.8574913217513522,0.5842327445815212,13.387428571428572,3.618384600088421,3.3589370451329446,0.48119991745357893,15.638,3.4348901827332954,4.26453680304586,0.6824938777403072,40.009,11.847071787680548,3.574387335166402,0.7324516642866048,16.207214285714286,8.805431479763893,3.48061479615148,0.6915296201833457,9.595928571428571,8.034916476773185
Junctional_Cell_Adhesion_in_Endothelium,4.716668716888633,0.7636434802804737,17.4384,5.0370107912837865,4.682559258719286,0.6383050117934347,14.985133333333332,4.002582000783503,4.463723314274547,0.72784777294576,16.407133333333334,5.007181978726694,5.55576134180087,0.9615391982931638,24.228633333333327,14.839399204192581,4.598246046560764,0.9663812930827732,16.711799999999997,11.622931779139394
Lipoxins_Influence_on_Cell_Growth_and_Proliferation,5.603350863197773,0.982416253862134,19.377358974358973,3.798807954143884,5.381775761632888,1.0293963587844954,23.14979487179487,4.123543433352469,5.076500306797933,1.0502184238938552,27.09830769230769,7.614856851349346,5.3155660776953955,0.9515000384369161,19.029999999999998,11.345788420468491,4.812586578404556,0.9523290620779312,15.4264358974359,11.91485358714466
Lipoxins_Influence_on_Neutrophil_Chemotaxis,6.576928880603906,0.6427882035024265,27.553857142857144,6.099263194510326,6.7269207811961955,0.449656908736761,28.40042857142857,6.380664439244987,7.260185063066185,0.522038078028223,29.956142857142858,9.082376482919626,3.3650668076548986,0.8686724694649657,14.049999999999999,7.329433245146626,4.192937693749123,0.7350535929972957,13.292857142857143,10.41200429684003
Mitosis_Initiation,4.06348751732438,0.8169570460510935,30.686545454545453,4.964043800386474,4.101431606171965,0.7967427638411116,34.4375,5.400012544493751,4.024644149065204,0.8841828307441757,24.403,6.1627274292601735,3.4651559685268847,0.9080382882344036,19.162318181818186,9.567134541410885,3.9014108248103536,0.8583058989386838,17.278500000000005,12.606397267315572
Neuronal_Development_Induced_by_CDK5,6.9068893680497645,0.8664797634488053,33.33542905405404,6.1556007256747405,6.773241553517826,0.8010362573531169,31.967297297297304,5.133169007318723,6.197944125643177,0.7935297380114419,26.7790168918919,6.744143683318683,4.45788661078898,0.9680485859615418,17.79983783783784,11.52696735039014,4.696918000908252,0.9881326210598257,15.90940202702703,11.735474394783068
Neuronal_Intermediate_Filaments,2.754603351642092,0.3968222055193299,23.16966666666667,4.841133862654967,3.187217182785873,0.3636737801370207,25.676555555555556,4.172079856434625,3.419890401055567,0.43282023189653673,19.56955555555556,5.3434503096073875,4.029524709929299,0.8915540824695453,22.650444444444442,14.148176423638821,3.575836231670737,0.7466755258150354,15.37677777777778,15.387549062121266
Nicotine_Influence_on_Glutamatergic_Neurons,2.903840339904829,0.5873248575344746,26.709686274509803,4.420554924549732,3.094061074403449,0.6682762818721778,22.66817647058824,3.279731079963938,2.7476075820514474,0.5985039387223556,18.427019607843135,4.4319158227531705,4.667164157354036,0.7455580039886676,18.477137254901965,12.087558845033925,3.6383446943644517,0.7253716854704277,12.713352941176472,10.270422249643204
Nitric_Oxide_Pathway_in_Skeletal_Muscle,3.6185190010975066,0.8044942323405538,19.501181818181813,4.6217703431752755,3.688553265613836,0.7508593514362424,17.77818181818182,3.849318358075578,3.9251996117863803,0.8207790472101975,17.09966666666667,4.414429355627823,6.232106082319938,1.0155788774555892,29.03987878787879,15.283001114748979,4.4541429884936825,0.92891689544121,15.617000000000003,10.988694903111357
Non-Junctional_Cell_Adhesion_in_Endothelium,3.9885553095692794,0.7693774294192195,16.1955,2.9738436429661586,3.7621926803044494,0.6721068647618955,13.551235294117648,2.5362247439648353,3.733573963933056,0.7279239606435107,13.290558823529413,3.6592592712561096,4.8002439597308895,0.7865563740086768,19.915117647058825,11.771739716239315,3.627162687733144,0.7618685211952835,14.647676470588237,9.253971793299518
Outside-in_Signaling_through_Integrins,6.389036801836981,0.9451063826631291,28.256142857142855,5.337573164850341,6.504028443183507,0.8472164298406417,30.811795918367338,5.525614439858201,6.040466266243619,0.8804036675982451,31.97004081632652,8.89749937948806,4.376442736832572,0.8793331067427796,19.46881632653061,11.266729340180179,4.2247640111900155,0.9284148578394698,14.933632653061226,10.851755787000991
PLAU-mediated_Signaling_Events_During_Cell_Adhesion,4.5837546374690765,0.864217705287903,24.98493333333334,4.214144676181012,5.419682611118799,1.0007538047068987,31.225666666666665,5.050792608396295,5.692672875056485,0.9607417140106588,36.04713333333334,8.192300670359998,3.7894106619933106,0.9013384876498931,18.1247,8.910821480720347,4.089978034181373,0.8445797933967922,15.349666666666668,10.912938689518374
PRL_Pathway,5.955724247851613,0.953529447313185,25.20888596491228,4.743528269158112,6.495854872597957,0.9759323183765912,28.345236842105255,5.3506782572525875,7.178274478586617,1.0795377020443815,30.12761403508772,8.411284899181094,4.442449736111125,1.0628189178777017,20.191692982456136,11.843092160267542,4.701322353898945,1.0092848577310127,13.348894736842105,9.802983590125473
Protein_kinase_A_Pathway,1.6849544359918973,1.0905531557069068,20.87083333333333,2.8239509831115437,2.1797349307846567,1.6657750987471323,20.18616666666667,3.1731189922896967,2.2528736471800515,1.2336620300773369,17.688333333333333,4.331500822385203,4.911503197629016,0.8233785862579793,29.347499999999997,22.496263079222718,4.250727153244352,0.9807699366007465,21.751666666666665,22.30940170940171
RALA_Signaling,3.530536991962784,0.3943498705714107,20.7365,3.2113888813606564,4.326984095979171,0.3257930743630763,22.57675,3.266300396772292,4.835654599705481,0.4730769738339005,29.376000000000005,5.382363853732945,4.6231516527775245,0.8885813163684942,16.285875,8.981284251887086,3.768136598505542,0.8136037374413683,10.806999999999999,9.697160034097536
RALB_Signaling,4.8351968634488305,0.40085674527557347,33.775000000000006,21.592507352001025,4.485259391418093,0.3555495740308731,39.05200000000001,50.94846705805611,3.063378443940501,0.2648427644654362,13.546499999999998,11.617924528301886,3.0340293758838017,0.825535315195405,8.895000000000001,7.187588380267465,4.047859225329507,0.7836139151903407,12.52,6.130343240464183
Rac1_Signaling,14.153176389734012,1.0893316606979038,43.86707142857142,16.103833103455507,13.701051487614944,0.8555641609670342,43.7762857142857,14.835539374691361,12.289725322621981,0.9285509360322383,41.24257142857143,13.955831204333249,5.094985011046362,1.284200244524528,21.059285714285718,15.51181682345266,6.1766354430465205,1.3928246442400187,17.61864285714286,12.878586942901299
Ras_Signaling,3.943942860247994,0.9123122482524251,20.19644444444444,4.111716779968026,4.3765948985317085,0.9980334844822962,20.761083333333332,3.6851286567209813,4.880308785784425,0.984098795233518,28.04686111111111,9.711068664112151,4.308965844685036,0.9261534021488298,19.160555555555554,9.937832717423406,4.152745092050486,0.8870052379928896,12.813138888888888,8.85581815040221
Regulation_of_Angiogenesis_by_Interleukin-8,2.450630743121267,0.7670828214997453,18.820666666666664,4.169352724641213,2.8941012509736006,1.1598468877561159,18.375833333333333,3.819029508242148,3.6789026990679776,0.8685918000515143,20.336,6.513355966946383,4.24326395671713,0.8915556613801027,17.357333333333333,8.304215738651315,4.096886473572757,0.7412943983282246,18.631833333333336,13.179326361953716
Regulation_of_Cell_Migration_and_Proliferation_by_Somatostatin_Receptor,5.0584044511876325,0.9763788935185967,35.2403157894737,4.633597781074918,5.21819349805026,1.0018952436964532,37.36347368421053,4.229854512467063,5.268468776936254,0.9444657202915919,29.471763157894735,5.6996118922011,4.553838686236922,0.9359140157420306,21.725657894736845,14.797796753563336,4.056367594531646,0.904363058093384,15.457052631578946,12.372466497310096
Regulation_of_Cell_Migration_by_Platelet-derived_Growth_Factors ,6.3223160874215925,1.0890357437808826,19.044421052631577,2.580581665691994,6.462389324615112,1.0978224526163283,19.87478947368421,2.5982440809979566,6.6278250928199025,1.1355829624389546,19.47384210526316,4.833879208870227,4.87276678720634,1.0481999094539265,13.793157894736838,8.104764761730985,5.277036850849207,1.0114387650153853,11.015421052631579,7.567670178838741
Regulation_of_Cytoskeleton_Remodeling_by_Activin_A,4.615734411900345,0.5649434400384258,22.660300000000007,3.128337447332529,4.536212426462687,0.4883333523927029,27.77375,3.0407678298013043,4.770676689156544,0.6322475845474516,22.704100000000004,4.580329925941169,4.2394539922076016,0.9722438638045829,17.48005,11.462590944710204,4.497187530768792,0.9882533423199211,13.785599999999999,10.699201378379009
Regulation_of_Cytoskeleton_Remodeling_by_Protein_Kinase_A,4.734382997017793,0.7038313191165352,33.12195714285715,5.2197082773323995,4.552757724845525,0.6455499061019174,33.976785714285725,4.876429277910185,4.664735324241569,0.6911296303343908,30.633871428571425,7.957912745301783,4.521745483079111,0.9547670225086409,24.385371428571425,13.51447898457095,4.275033366903824,0.917609788244661,16.582528571428576,13.281444511570008
Regulation_of_Cytoskeleton_Remodeling_by_TGF_and_WNT,5.663590115045581,0.7741914290416438,26.72212280701755,4.080434736018687,5.866847954606033,0.7353766515596818,29.667938596491236,4.498223530579027,5.7699121038992365,0.7899151244210894,25.57425438596491,5.911140631687619,4.458684695781109,0.9383120976901936,19.499745614035085,11.238864632353383,4.420739746070528,0.969188704698405,14.351763157894743,10.937461769713794
Regulation_of_Epithelial-mesenchymal_transition,3.8368263043761135,0.6627213258483714,25.567666666666668,2.6979029637081178,4.225446612061703,0.41383625107365885,23.424666666666667,2.4369893606691537,5.9213972982363146,0.6092142267238879,30.362333333333336,3.5774826009771736,2.487747146040783,0.7021070726588375,17.886,11.925060005333808,3.3924663700422,0.7736760586668314,15.067666666666668,13.682537760692558
Regulation_of_Repulsive_Axonal_Pathfinding,6.283119188457464,0.9050784175803975,28.470870129870132,6.132184839642722,6.293415643891114,0.8437503888703041,27.833454545454543,5.348160220516758,6.34163752086269,0.8913904328639611,25.50571428571429,7.47931130347357,4.5351377565774005,0.9253226966411278,23.052980519480524,13.850803486188639,4.4225432808301175,0.9478464800543753,15.501181818181816,11.562734312789052
RhoA_Signaling,2.788388718689737,0.6348338335590762,17.468068965517244,2.961532592853724,3.112554226294279,0.7726390023652763,15.621689655172416,2.256120517928287,3.4605415881288732,0.8300241136680073,16.705206896551726,4.331519484421048,4.2619193707624055,0.7908569235658254,23.19389655172414,14.186437925383487,3.274101741117625,0.7350645171241904,13.420206896551726,9.810859388589046
RhoB_Signaling,2.249895401380375,0.6353750385223446,21.006800000000002,5.650118076138939,3.162841811405799,1.0105119496035526,21.482400000000002,5.102804803891759,4.7550699359491775,1.1550522331689848,21.895599999999998,6.012995073296389,5.405683915227798,1.0998022910962204,27.887,21.60610521422484,3.6465043441009932,0.8689639825999694,18.281600000000005,16.513052118146508
Role_of_Cholinergic_Receptors_in_Migration_of_Kertinocytes,3.529577894195401,0.513516447612161,9.45,6.962736465950744,2.9529925693171064,0.45672958612399933,12.20425,12.327525252525252,2.4088626027811015,0.3826520585702806,21.427500000000002,9.912108245634325,5.068088415716657,0.831440816269877,16.8435,9.350357365901047,3.962897396337536,0.6672818746375377,11.42525,7.185578843099952
Role_of_KITLG_in_Haematopoiesis,6.252030061662718,0.9079299008721905,28.57875757575759,4.077176348115403,6.699422111548339,0.9739606084850099,28.87057575757575,3.752606499173245,6.6577524971863635,1.0135801908073074,31.799712121212128,7.314676116676203,4.7671090601190675,1.0408681786501834,19.148878787878783,10.760709827821966,4.473649436853242,0.995464803896486,15.838787878787878,12.834093291983725
Role_of_NTN1_in_Axon_Pathfinding,5.742260163188366,0.850427232188437,28.795204545454542,6.406683842324426,5.483562723874418,0.8031917284794191,29.61168181818181,5.432305379921657,5.292589660006246,0.889015014802652,30.97286363636363,9.192260943585344,5.249762703845534,1.011709344840425,25.323659090909096,15.043791727704162,4.939576766560074,1.0137428933567079,16.862295454545457,12.552655131517282
Role_of_Rho_GTPases_in_of_Actin_Cytoskeleton_Organization,6.685599103688272,0.9914173400810852,25.937346938775516,4.775368711834401,6.9034902396465885,0.833838892044164,24.899591836734697,4.5490525355017235,6.7808977051354224,0.8700138385429018,22.01987755102041,4.6617533453962885,5.268115185593311,1.040113332046155,21.83073469387755,14.566328371704143,4.89390832532514,1.0796874786186499,13.925326530612246,10.898344662799316
Role_of_Small_GTPases_in_G1-S_Transition,5.782649163609385,0.7990380795362834,20.939244897959178,3.206968279543845,6.129775688212384,0.736392574732563,22.974938775510203,3.3614757179741903,6.259697890014,0.7731526101057425,21.39485714285715,4.822591678178622,3.7143465046725592,0.9380592803182665,18.91765306122449,10.29116092452975,4.424203750220074,0.9847311768641756,13.061734693877552,9.576223763668033
SPP1_Pathway_in_Osteoclasts,8.69468772368486,1.0996302721054434,41.98496969696969,11.40306231625938,9.042481154208401,0.9776453991330848,44.4931212121212,11.001068433703162,10.405105696116664,1.1394722108629876,48.12842424242424,13.557939126463472,4.945826019964112,1.1433040392109266,26.186787878787875,17.85798569565765,5.4670454867800204,1.2406712234123176,19.19224242424242,13.90079825818615
